-1.004238843917846680e+00,1.044524788856506348e+00
-6.033545359969139099e-03,-1.405875802040100098e+00
1.588628292083740234e+00,-5.081477016210556030e-02
1.288616657257080078e-02,1.408641576766967773e+00
6.381595879793167114e-02,1.435196876525878906e+00
-2.314344346523284912e-01,-1.434547781944274902e+00
1.343982934951782227e+00,7.446547746658325195e-01
-3.820348680019378662e-01,1.542063951492309570e+00
1.075530052185058594e+00,-1.115075707435607910e+00
-1.563752889633178711e-01,-1.467325210571289062e+00
-1.100817680358886719e+00,-5.322561860084533691e-01
3.358442783355712891e-01,7.822397947311401367e-01
8.296839594841003418e-01,1.156380414962768555e+00
1.340676188468933105e+00,5.810791254043579102e-01
-1.482478022575378418e+00,-8.611395955085754395e-03
-6.889250874519348145e-02,1.056277990341186523e+00
-5.028880834579467773e-01,1.328836321830749512e+00
-1.247026801109313965e+00,4.294000267982482910e-01
-7.812194228172302246e-01,-1.163032650947570801e+00
5.175385251641273499e-02,-1.479196667671203613e+00
-1.138022303581237793e+00,6.717263460159301758e-01
9.730416350066661835e-03,-1.462469339370727539e+00
-1.320807456970214844e+00,-2.522322833538055420e-01
-1.022095680236816406e+00,1.085788607597351074e+00
1.562784433364868164e+00,-2.401567995548248291e-03
1.269968509674072266e+00,-9.511809349060058594e-01
6.111940369009971619e-02,1.380622386932373047e+00
-2.761105448007583618e-02,-6.690960526466369629e-01
-7.317956686019897461e-01,7.484680414199829102e-01
1.580725908279418945e+00,-1.753531396389007568e-02
1.301297068595886230e+00,5.377750992774963379e-01
3.994200229644775391e-01,-1.491444826126098633e+00
5.522863268852233887e-01,1.088063716888427734e+00
-6.454166769981384277e-02,1.471747875213623047e+00
1.456658482551574707e+00,-4.755232483148574829e-02
-1.394897341728210449e+00,-2.996410429477691650e-02
1.146574378013610840e+00,1.067383885383605957e+00
3.311104178428649902e-01,-1.352996110916137695e+00
1.091325044631958008e+00,1.138418197631835938e+00
4.470734596252441406e-01,-1.226857304573059082e+00
-1.306494235992431641e+00,9.208812713623046875e-01
1.237081289291381836e+00,-5.705737471580505371e-01
-7.956840991973876953e-01,1.248648047447204590e+00
-4.362627565860748291e-01,3.996118605136871338e-01
1.199652314186096191e+00,6.544162034988403320e-01
7.320997118949890137e-02,-1.345053553581237793e+00
1.223633527755737305e+00,-8.188554048538208008e-01
-1.887180283665657043e-02,1.408812284469604492e+00
1.064917564392089844e+00,-1.124390482902526855e+00
1.261842012405395508e+00,9.086609482765197754e-01
-7.012528926134109497e-02,-1.518597006797790527e+00
1.539158582687377930e+00,-1.543198823928833008e-01
1.210085988044738770e+00,6.614763736724853516e-01
-1.525587797164916992e+00,-1.655682921409606934e-03
-8.118155598640441895e-01,1.214685440063476562e+00
2.009957581758499146e-01,-6.826863884925842285e-01
1.542728066444396973e+00,-2.475647628307342529e-02
-6.988060474395751953e-01,1.234228253364562988e+00
2.341605275869369507e-01,-1.374755263328552246e+00
1.177986502647399902e+00,7.517896890640258789e-01
-5.724010467529296875e-01,-1.244176864624023438e+00
1.011221051216125488e+00,-1.135108470916748047e+00
-3.532918095588684082e-01,-1.490197062492370605e+00
-1.078907728195190430e+00,9.245116710662841797e-01
-1.347850918769836426e+00,-2.902510166168212891e-01
8.505115509033203125e-01,-1.379148006439208984e+00
8.016844838857650757e-02,-1.381102919578552246e+00
-3.150219321250915527e-01,-6.224299594759941101e-02
7.896257638931274414e-01,-1.133451581001281738e+00
1.056666612625122070e+00,1.027902364730834961e+00
1.494714021682739258e+00,-1.620295941829681396e-01
1.628428697586059570e-02,-1.365171074867248535e+00
-2.821407020092010498e-01,1.347856402397155762e+00
-1.521951794624328613e+00,3.107906877994537354e-02
3.909901678562164307e-01,-1.342651844024658203e+00
-2.055963575839996338e-01,1.495496630668640137e+00
-1.294633865356445312e+00,-1.269231587648391724e-01
1.484525799751281738e+00,8.163116872310638428e-02
1.335335969924926758e+00,-1.000137999653816223e-03
-3.600511699914932251e-03,1.381695389747619629e+00
-1.561233282089233398e+00,-1.120604574680328369e-02
1.080119848251342773e+00,1.061761617660522461e+00
1.473116397857666016e+00,2.325953990221023560e-01
-1.050431609153747559e+00,1.032422900199890137e+00
1.162440657615661621e+00,9.431809186935424805e-01
1.200266122817993164e+00,6.647884249687194824e-01
-1.106420278549194336e+00,-1.109011888504028320e+00
-1.550821542739868164e+00,-7.238984107971191406e-04
-1.136614441871643066e+00,-1.042967438697814941e+00
-1.566937446594238281e+00,-1.960892975330352783e-02
7.419530153274536133e-01,-1.079239368438720703e+00
-1.569556713104248047e+00,-1.527745276689529419e-02
-6.239863634109497070e-01,1.208289742469787598e+00
-6.567560434341430664e-01,-1.380492806434631348e+00
1.849723160266876221e-01,1.482608079910278320e+00
1.423247456550598145e+00,-6.137212514877319336e-01
-1.491298377513885498e-01,1.497979640960693359e+00
7.102415561676025391e-01,1.253760576248168945e+00
-1.486402630805969238e+00,6.169192790985107422e-01
-3.202712237834930420e-01,-1.151000618934631348e+00
4.170272499322891235e-02,-1.615934133529663086e+00
1.772438921034336090e-02,1.386068224906921387e+00
1.164778470993041992e+00,-9.711944460868835449e-01
-2.925363183021545410e-01,-1.415907859802246094e+00
-4.764808714389801025e-01,1.396631240844726562e+00
4.491053223609924316e-01,4.672603607177734375e-01
-9.322545528411865234e-01,-8.902609348297119141e-01
-1.476853728294372559e+00,3.652257025241851807e-01
-9.424965381622314453e-01,1.113794922828674316e+00
4.536783322691917419e-02,1.507658720016479492e+00
1.102065682411193848e+00,-8.575993180274963379e-01
-1.232527256011962891e+00,-7.721440792083740234e-01
1.337850928306579590e+00,-5.232053995132446289e-01
-4.288223385810852051e-01,1.487096428871154785e+00
4.712709188461303711e-01,1.483538627624511719e+00
7.427522540092468262e-02,1.503836035728454590e+00
2.240682393312454224e-02,1.536659955978393555e+00
6.364658474922180176e-01,1.373219490051269531e+00
4.654681682586669922e-02,1.494945049285888672e+00
-5.784937143325805664e-01,1.314820051193237305e+00
1.486661911010742188e+00,2.845163084566593170e-02
5.526036024093627930e-01,-6.140208244323730469e-01
1.382551312446594238e+00,5.272298455238342285e-01
1.503653526306152344e+00,3.587651252746582031e-02
1.539222709834575653e-02,1.392330288887023926e+00
1.282220184803009033e-01,-1.370925426483154297e+00
9.790873527526855469e-01,-1.168691635131835938e+00
-1.478041648864746094e+00,2.362376451492309570e-02
-1.159101605415344238e+00,-1.119343757629394531e+00
-3.040336072444915771e-01,-1.406825184822082520e+00
1.617724448442459106e-02,1.439300537109375000e+00
-1.382058858871459961e+00,8.854349851608276367e-01
-6.363956332206726074e-01,-8.549033105373382568e-02
1.494778156280517578e+00,2.289914786815643311e-01
6.043788790702819824e-01,1.250845193862915039e+00
1.172431707382202148e+00,8.872616887092590332e-01
1.289948582649230957e+00,4.522286951541900635e-01
1.350852966308593750e+00,-7.257705926895141602e-01
-1.440384507179260254e+00,-3.161008656024932861e-02
1.180951476097106934e+00,9.655941724777221680e-01
-6.353969573974609375e-01,1.311419725418090820e+00
-2.920845150947570801e-02,-8.827310800552368164e-01
7.880962491035461426e-01,1.157839417457580566e+00
9.121659398078918457e-01,1.137627959251403809e+00
5.864748358726501465e-01,1.251610517501831055e+00
-7.881510853767395020e-01,1.060576677322387695e+00
1.165563911199569702e-01,-1.480724215507507324e+00
1.079556584358215332e+00,-1.086269736289978027e+00
6.419103592634201050e-04,-1.541307926177978516e+00
-1.069694161415100098e+00,1.084637045860290527e+00
-1.477275490760803223e-01,1.419038176536560059e+00
-1.244291782379150391e+00,4.196513593196868896e-01
